Scaffold,ID,Start,End,Strand,5'UTR
ChrIII_A_nidulans_FGSC_A4,AN4662,1378750,1380022,+,0
ChrIII_A_nidulans_FGSC_A4,AN4652,1396639,1397966,-,21
ChrIII_A_nidulans_FGSC_A4,AN4933,511067,512237,-,0
ChrIII_A_nidulans_FGSC_A4,AN4881,684155,685998,-,390
ChrIII_A_nidulans_FGSC_A4,AN4405,2144061,2145714,-,62
ChrIII_A_nidulans_FGSC_A4,AN4956,456249,459094,+,78
ChrIII_A_nidulans_FGSC_A4,AN4863,737434,738138,-,120
ChrIII_A_nidulans_FGSC_A4,AN4504,1835661,1838197,+,204
ChrIII_A_nidulans_FGSC_A4,AN4603,1547824,1549878,+,67
ChrIII_A_nidulans_FGSC_A4,AN4526,1757487,1760099,+,356
ChrIII_A_nidulans_FGSC_A4,AN4614,1521252,1522689,+,103
ChrIII_A_nidulans_FGSC_A4,AN4670,1355905,1358389,-,312
ChrIII_A_nidulans_FGSC_A4,AN8619,3349602,3350728,-,20
ChrIII_A_nidulans_FGSC_A4,AN10541,2377995,2380797,+,0
ChrIII_A_nidulans_FGSC_A4,AN4927,528801,529762,+,3
ChrIII_A_nidulans_FGSC_A4,AN8826,2675660,2677301,-,117
ChrIII_A_nidulans_FGSC_A4,AN8831,2656946,2658397,-,168
ChrIII_A_nidulans_FGSC_A4,AN4440,2042499,2043250,+,33
ChrIII_A_nidulans_FGSC_A4,AN12221,1035848,1037118,+,95
ChrIII_A_nidulans_FGSC_A4,AN8593,3421366,3423118,+,61
ChrIII_A_nidulans_FGSC_A4,AN12027,3299336,3301026,+,95
ChrIII_A_nidulans_FGSC_A4,AN4358,2288013,2289674,+,0
ChrIII_A_nidulans_FGSC_A4,AN8610,3376532,3378252,+,60
ChrIII_A_nidulans_FGSC_A4,AN4648,1415243,1417059,+,61
ChrIII_A_nidulans_FGSC_A4,AN8603,3393570,3395264,+,42
ChrIII_A_nidulans_FGSC_A4,AN4376,2217769,2219587,-,121
ChrIII_A_nidulans_FGSC_A4,AN12155,2295451,2295832,-,0
ChrIII_A_nidulans_FGSC_A4,AN8628,3326178,3327332,+,106
ChrIII_A_nidulans_FGSC_A4,AN4876,704306,708576,-,0
ChrIII_A_nidulans_FGSC_A4,AN4815,905430,906824,-,0
ChrIII_A_nidulans_FGSC_A4,AN4789,987077,992219,-,0
ChrIII_A_nidulans_FGSC_A4,AN8639,3292044,3294392,+,506
ChrIII_A_nidulans_FGSC_A4,AN8632,3314553,3317832,-,0
ChrIII_A_nidulans_FGSC_A4,AN4894,635437,639834,+,383
ChrIII_A_nidulans_FGSC_A4,AN10550,2356897,2359346,+,0
ChrIII_A_nidulans_FGSC_A4,AN4290,2483349,2485042,-,6
ChrIII_A_nidulans_FGSC_A4,AN4906,598730,601434,+,503
ChrIII_A_nidulans_FGSC_A4,AN11126,2638032,2639713,-,71
ChrIII_A_nidulans_FGSC_A4,AN5023,255815,256772,+,0
ChrIII_A_nidulans_FGSC_A4,AN5026,247643,249983,+,534
ChrIII_A_nidulans_FGSC_A4,AN4902,610064,611579,-,229
ChrIII_A_nidulans_FGSC_A4,AN10571,1491712,1492682,-,0
ChrIII_A_nidulans_FGSC_A4,AN8650,3256596,3258475,+,0
ChrIII_A_nidulans_FGSC_A4,AN8648,3261188,3266226,-,0
ChrIII_A_nidulans_FGSC_A4,AN4567,1639696,1641497,+,17
ChrIII_A_nidulans_FGSC_A4,AN11976,1188284,1189268,-,0
ChrIII_A_nidulans_FGSC_A4,AN8622,3339771,3341988,+,0
ChrIII_A_nidulans_FGSC_A4,AN4776,1023265,1024324,+,64
ChrIII_A_nidulans_FGSC_A4,AN4713,1207371,1209119,+,134
ChrIII_A_nidulans_FGSC_A4,AN4585,1603378,1605777,-,203
ChrIII_A_nidulans_FGSC_A4,AN8840,2624867,2626249,+,0
ChrIII_A_nidulans_FGSC_A4,AN4733,1151054,1154789,-,341
ChrIII_A_nidulans_FGSC_A4,AN8785,2808963,2811728,+,182
ChrIII_A_nidulans_FGSC_A4,AN12281,49563,51565,-,199
ChrIII_A_nidulans_FGSC_A4,AN4682,1327577,1328416,+,77
ChrIII_A_nidulans_FGSC_A4,AN11230,1948633,1949506,+,97
ChrIII_A_nidulans_FGSC_A4,AN4965,428229,436029,-,171
ChrIII_A_nidulans_FGSC_A4,AN11626,3267634,3267930,+,0
ChrIII_A_nidulans_FGSC_A4,AN4575,1621937,1623255,-,122
ChrIII_A_nidulans_FGSC_A4,AN8688,3120620,3121201,-,0
ChrIII_A_nidulans_FGSC_A4,AN4414,2117432,2119077,+,106
ChrIII_A_nidulans_FGSC_A4,AN11131,2545174,2546148,+,25
ChrIII_A_nidulans_FGSC_A4,AN4559,1663507,1664287,+,54
ChrIII_A_nidulans_FGSC_A4,AN4457,1996582,1997670,-,136
ChrIII_A_nidulans_FGSC_A4,AN4471,1941398,1943000,+,20
ChrIII_A_nidulans_FGSC_A4,AN12082,2833546,2835296,+,0
ChrIII_A_nidulans_FGSC_A4,AN4769,1051370,1053822,+,83
ChrIII_A_nidulans_FGSC_A4,AN8782,2819658,2821026,+,50
ChrIII_A_nidulans_FGSC_A4,AN4492,1872967,1874551,+,223
ChrIII_A_nidulans_FGSC_A4,AN8847,2605970,2607110,+,124
ChrIII_A_nidulans_FGSC_A4,AN10547,2375304,2376152,-,50
ChrIII_A_nidulans_FGSC_A4,AN4549,1687706,1688998,-,0
ChrIII_A_nidulans_FGSC_A4,AN11461,12331,12658,-,0
ChrIII_A_nidulans_FGSC_A4,AN4483,1898629,1902190,+,814
ChrIII_A_nidulans_FGSC_A4,AN4977,393800,396118,-,53
ChrIII_A_nidulans_FGSC_A4,AN11776,294011,294889,-,0
ChrIII_A_nidulans_FGSC_A4,AN11910,1827098,1827857,-,52
ChrIII_A_nidulans_FGSC_A4,AN8737,2984047,2986161,+,0
ChrIII_A_nidulans_FGSC_A4,AN8772,2858321,2859556,+,63
ChrIII_A_nidulans_FGSC_A4,AN10624,174505,175858,-,0
ChrIII_A_nidulans_FGSC_A4,AN11128,2634329,2637640,-,92
ChrIII_A_nidulans_FGSC_A4,AN4757,1086600,1087676,-,14
ChrIII_A_nidulans_FGSC_A4,AN11978,1123822,1124981,-,95
ChrIII_A_nidulans_FGSC_A4,AN8655,3239297,3242443,+,258
ChrIII_A_nidulans_FGSC_A4,AN4305,2451308,2452548,-,69
ChrIII_A_nidulans_FGSC_A4,AN4427,2078629,2080584,+,78
ChrIII_A_nidulans_FGSC_A4,AN4329,2370013,2371257,-,34
ChrIII_A_nidulans_FGSC_A4,AN4595,1575546,1577714,+,152
ChrIII_A_nidulans_FGSC_A4,AN4922,546048,548107,+,46
ChrIII_A_nidulans_FGSC_A4,AN5034,220213,221604,-,0
ChrIII_A_nidulans_FGSC_A4,AN10618,671044,673174,+,30
ChrIII_A_nidulans_FGSC_A4,AN4570,1633698,1636261,-,361
ChrIII_A_nidulans_FGSC_A4,AN4993,345042,346694,-,46
ChrIII_A_nidulans_FGSC_A4,AN8741,2957664,2958837,-,152
ChrIII_A_nidulans_FGSC_A4,AN4433,2063194,2065920,+,151
ChrIII_A_nidulans_FGSC_A4,AN8661,3221100,3223582,-,377
ChrIII_A_nidulans_FGSC_A4,AN4931,514595,515703,+,0
ChrIII_A_nidulans_FGSC_A4,AN4720,1189755,1191226,+,96
ChrIII_A_nidulans_FGSC_A4,AN4352,2305232,2306922,+,47
ChrIII_A_nidulans_FGSC_A4,AN5052,149464,152302,+,41
ChrIII_A_nidulans_FGSC_A4,AN11770,517635,518435,+,0
ChrIII_A_nidulans_FGSC_A4,AN4390,2175980,2177970,-,9
ChrIII_A_nidulans_FGSC_A4,AN4597,1573811,1573849,-,0
ChrIII_A_nidulans_FGSC_A4,AN4462,1981420,1985715,+,143
ChrIII_A_nidulans_FGSC_A4,AN8819,2707980,2709103,+,0
ChrIII_A_nidulans_FGSC_A4,AN11098,3408079,3410830,+,0
ChrIII_A_nidulans_FGSC_A4,AN5013,279467,281797,-,276
ChrIII_A_nidulans_FGSC_A4,AN4839,826184,828622,+,718
ChrIII_A_nidulans_FGSC_A4,AN8764,2891047,2892368,+,0
ChrIII_A_nidulans_FGSC_A4,AN10584,1062802,1064123,+,20
ChrIII_A_nidulans_FGSC_A4,AN4865,732800,735041,-,4
ChrIII_A_nidulans_FGSC_A4,AN4320,2405562,2408039,+,257
ChrIII_A_nidulans_FGSC_A4,AN8812,2734810,2740212,-,250
ChrIII_A_nidulans_FGSC_A4,AN4697,1279274,1281045,+,111
ChrIII_A_nidulans_FGSC_A4,AN10557,1961369,1964171,+,355
ChrIII_A_nidulans_FGSC_A4,AN4924,541120,541619,+,0
ChrIII_A_nidulans_FGSC_A4,AN4987,364139,366681,+,302
ChrIII_A_nidulans_FGSC_A4,AN5048,163008,165453,+,216
ChrIII_A_nidulans_FGSC_A4,AN4339,2342834,2345261,-,0
ChrIII_A_nidulans_FGSC_A4,AN9526,771490,773271,+,265
ChrIII_A_nidulans_FGSC_A4,AN11135,2593412,2594662,-,92
ChrIII_A_nidulans_FGSC_A4,AN4346,2327994,2329519,+,23
ChrIII_A_nidulans_FGSC_A4,AN11091,3406371,3408036,+,0
ChrIII_A_nidulans_FGSC_A4,AN4673,1351298,1354258,+,94
ChrIII_A_nidulans_FGSC_A4,AN4349,2317951,2322811,-,404
ChrIII_A_nidulans_FGSC_A4,AN4469,1956598,1958205,+,88
ChrIII_A_nidulans_FGSC_A4,AN12022,3435449,3436935,+,61
ChrIII_A_nidulans_FGSC_A4,AN4310,2438805,2442995,+,158
ChrIII_A_nidulans_FGSC_A4,AN8695,3088325,3091305,+,197
ChrIII_A_nidulans_FGSC_A4,AN4399,2154642,2156293,-,395
ChrIII_A_nidulans_FGSC_A4,AN11909,1893361,1893546,+,0
ChrIII_A_nidulans_FGSC_A4,AN4527,1755492,1757292,+,367
ChrIII_A_nidulans_FGSC_A4,AN4361,2281088,2282879,-,243
ChrIII_A_nidulans_FGSC_A4,AN4743,1120403,1122096,+,348
ChrIII_A_nidulans_FGSC_A4,AN4830,849102,850621,+,80
ChrIII_A_nidulans_FGSC_A4,AN5041,189115,190680,-,0
ChrIII_A_nidulans_FGSC_A4,AN5065,100673,101167,-,0
ChrIII_A_nidulans_FGSC_A4,AN4842,818407,819890,+,79
ChrIII_A_nidulans_FGSC_A4,AN8797,2777305,2779471,+,555
ChrIII_A_nidulans_FGSC_A4,AN4945,481227,484142,-,268
ChrIII_A_nidulans_FGSC_A4,AN10566,1808004,1809080,-,0
ChrIII_A_nidulans_FGSC_A4,AN4664,1373952,1376441,+,282
ChrIII_A_nidulans_FGSC_A4,AN4803,941428,942601,-,50
ChrIII_A_nidulans_FGSC_A4,AN8717,3034224,3035798,-,0
ChrIII_A_nidulans_FGSC_A4,AN4343,2336442,2338422,-,0
ChrIII_A_nidulans_FGSC_A4,AN8753,2921309,2924883,+,522
ChrIII_A_nidulans_FGSC_A4,AN4740,1133570,1134833,+,38
ChrIII_A_nidulans_FGSC_A4,AN11114,2854928,2856188,-,0
ChrIII_A_nidulans_FGSC_A4,AN11780,210002,210301,-,0
ChrIII_A_nidulans_FGSC_A4,AN4888,658093,660277,+,88
ChrIII_A_nidulans_FGSC_A4,AN5036,210619,212102,-,95
ChrIII_A_nidulans_FGSC_A4,AN4654,1392910,1395125,+,210
ChrIII_A_nidulans_FGSC_A4,AN8836,2643492,2646117,+,0
ChrIII_A_nidulans_FGSC_A4,AN4984,374884,374898,+,0
ChrIII_A_nidulans_FGSC_A4,AN10603,789406,792315,+,170
ChrIII_A_nidulans_FGSC_A4,AN4554,1676992,1677921,-,0
ChrIII_A_nidulans_FGSC_A4,AN11100,3366066,3368568,+,0
ChrIII_A_nidulans_FGSC_A4,AN11138,2617400,2620012,+,417
ChrIII_A_nidulans_FGSC_A4,AN4983,377736,379774,-,161
ChrIII_A_nidulans_FGSC_A4,AN4642,1428724,1430521,+,108
ChrIII_A_nidulans_FGSC_A4,AN8609,3380034,3381069,+,127
ChrIII_A_nidulans_FGSC_A4,AN8828,2669805,2671555,-,218
ChrIII_A_nidulans_FGSC_A4,AN8802,2763522,2764795,-,0
ChrIII_A_nidulans_FGSC_A4,AN11778,282847,284851,-,38
ChrIII_A_nidulans_FGSC_A4,AN4853,780515,783254,-,534
ChrIII_A_nidulans_FGSC_A4,AN4913,578121,580985,+,23
ChrIII_A_nidulans_FGSC_A4,AN8724,3015752,3016859,-,165
ChrIII_A_nidulans_FGSC_A4,AN8854,2587686,2589939,-,294
ChrIII_A_nidulans_FGSC_A4,AN4705,1230534,1235538,+,308
ChrIII_A_nidulans_FGSC_A4,AN4961,445087,445993,-,35
ChrIII_A_nidulans_FGSC_A4,AN4717,1198336,1200592,+,130
ChrIII_A_nidulans_FGSC_A4,AN11766,742221,742935,+,28
ChrIII_A_nidulans_FGSC_A4,AN4368,2250674,2251331,+,0
ChrIII_A_nidulans_FGSC_A4,AN4908,589504,594107,+,249
ChrIII_A_nidulans_FGSC_A4,AN4416,2115146,2116328,+,46
ChrIII_A_nidulans_FGSC_A4,AN5009,295546,299096,+,321
ChrIII_A_nidulans_FGSC_A4,AN4813,913069,916398,+,331
ChrIII_A_nidulans_FGSC_A4,AN4787,994285,995598,+,0
ChrIII_A_nidulans_FGSC_A4,AN4351,2307163,2310072,+,0
ChrIII_A_nidulans_FGSC_A4,AN8646,3271962,3273816,-,0
ChrIII_A_nidulans_FGSC_A4,AN4707,1220941,1222087,-,81
ChrIII_A_nidulans_FGSC_A4,AN8584,3451894,3452327,-,0
ChrIII_A_nidulans_FGSC_A4,AN8590,3427329,3430256,-,108
ChrIII_A_nidulans_FGSC_A4,AN4991,349188,352207,-,422
ChrIII_A_nidulans_FGSC_A4,AN4577,1618463,1620026,+,0
ChrIII_A_nidulans_FGSC_A4,AN5028,237311,241562,-,45
ChrIII_A_nidulans_FGSC_A4,AN8735,2990349,2991885,-,0
ChrIII_A_nidulans_FGSC_A4,AN4429,2072475,2075546,-,0
ChrIII_A_nidulans_FGSC_A4,AN4447,2020842,2024224,+,208
ChrIII_A_nidulans_FGSC_A4,AN12317,2632640,2633239,-,0
ChrIII_A_nidulans_FGSC_A4,AN10611,303447,305894,-,86
ChrIII_A_nidulans_FGSC_A4,AN4569,1636383,1637294,+,49
ChrIII_A_nidulans_FGSC_A4,AN4958,451795,453387,+,92
ChrIII_A_nidulans_FGSC_A4,AN4564,1649504,1654702,+,126
ChrIII_A_nidulans_FGSC_A4,AN10595,931118,933504,-,0
ChrIII_A_nidulans_FGSC_A4,AN10616,765603,767984,-,316
ChrIII_A_nidulans_FGSC_A4,AN4556,1672366,1673576,-,0
ChrIII_A_nidulans_FGSC_A4,AN8743,2947888,2951786,+,158
ChrIII_A_nidulans_FGSC_A4,AN4572,1628229,1629292,+,51
ChrIII_A_nidulans_FGSC_A4,AN4299,2462746,2463511,-,71
ChrIII_A_nidulans_FGSC_A4,AN8690,3116168,3117149,-,121
ChrIII_A_nidulans_FGSC_A4,AN5082,42804,44554,-,0
ChrIII_A_nidulans_FGSC_A4,AN4378,2209537,2212526,+,123
ChrIII_A_nidulans_FGSC_A4,AN4367,2260494,2263866,-,64
ChrIII_A_nidulans_FGSC_A4,AN4488,1881525,1885196,+,377
ChrIII_A_nidulans_FGSC_A4,AN4608,1537473,1538884,+,224
ChrIII_A_nidulans_FGSC_A4,AN8861,2573594,2574697,+,73
ChrIII_A_nidulans_FGSC_A4,AN10543,2359809,2362016,+,14
ChrIII_A_nidulans_FGSC_A4,AN10564,1735950,1739340,+,286
ChrIII_A_nidulans_FGSC_A4,AN8849,2601914,2603484,-,0
ChrIII_A_nidulans_FGSC_A4,AN8774,2849336,2851401,-,45
ChrIII_A_nidulans_FGSC_A4,AN8599,3404028,3405142,-,0
ChrIII_A_nidulans_FGSC_A4,AN4612,1525919,1526604,-,81
ChrIII_A_nidulans_FGSC_A4,AN8751,2927687,2930010,+,67
ChrIII_A_nidulans_FGSC_A4,AN12029,3216024,3218196,+,189
ChrIII_A_nidulans_FGSC_A4,AN4874,710505,712347,+,110
ChrIII_A_nidulans_FGSC_A4,AN4630,1476617,1478270,-,0
ChrIII_A_nidulans_FGSC_A4,AN4825,864632,868334,+,0
ChrIII_A_nidulans_FGSC_A4,AN10622,326864,327881,+,59
ChrIII_A_nidulans_FGSC_A4,AN4738,1136309,1137918,-,50
ChrIII_A_nidulans_FGSC_A4,AN4625,1488386,1489829,-,29
ChrIII_A_nidulans_FGSC_A4,AN4593,1578951,1581192,+,120
ChrIII_A_nidulans_FGSC_A4,AN12078,2955923,2956967,-,240
ChrIII_A_nidulans_FGSC_A4,AN8605,3389927,3390891,+,49
ChrIII_A_nidulans_FGSC_A4,AN4547,1690702,1694394,-,267
ChrIII_A_nidulans_FGSC_A4,AN11093,3368605,3370650,+,0
ChrIII_A_nidulans_FGSC_A4,AN10589,1209104,1211455,-,29
ChrIII_A_nidulans_FGSC_A4,AN4403,2148201,2149482,+,52
ChrIII_A_nidulans_FGSC_A4,AN4684,1322893,1324747,-,121
ChrIII_A_nidulans_FGSC_A4,AN4920,553963,557951,+,7
ChrIII_A_nidulans_FGSC_A4,AN4481,1908122,1910199,+,49
ChrIII_A_nidulans_FGSC_A4,AN4774,1026767,1028923,+,353
ChrIII_A_nidulans_FGSC_A4,AN4587,1599419,1600692,+,0
ChrIII_A_nidulans_FGSC_A4,AN8620,3346069,3348126,-,0
ChrIII_A_nidulans_FGSC_A4,AN8787,2801910,2805846,+,169
ChrIII_A_nidulans_FGSC_A4,AN8842,2620155,2622590,+,239
ChrIII_A_nidulans_FGSC_A4,AN8682,3132505,3133917,+,48
ChrIII_A_nidulans_FGSC_A4,AN4967,423834,426517,-,49
ChrIII_A_nidulans_FGSC_A4,AN4751,1098694,1100249,+,61
ChrIII_A_nidulans_FGSC_A4,AN4700,1251192,1253838,-,211
ChrIII_A_nidulans_FGSC_A4,AN4455,2000365,2002297,-,301
ChrIII_A_nidulans_FGSC_A4,AN4960,446240,448241,+,270
ChrIII_A_nidulans_FGSC_A4,AN11912,1683695,1685258,-,15
ChrIII_A_nidulans_FGSC_A4,AN4904,605750,608308,+,255
ChrIII_A_nidulans_FGSC_A4,AN11121,2861312,2863399,-,116
ChrIII_A_nidulans_FGSC_A4,AN8817,2710025,2713176,-,343
ChrIII_A_nidulans_FGSC_A4,AN4892,644714,648484,-,41
ChrIII_A_nidulans_FGSC_A4,AN8634,3308827,3310227,-,214
ChrIII_A_nidulans_FGSC_A4,AN4580,1613756,1614211,+,0
ChrIII_A_nidulans_FGSC_A4,AN11133,2613839,2614483,-,61
ChrIII_A_nidulans_FGSC_A4,AN4929,522657,526332,+,168
ChrIII_A_nidulans_FGSC_A4,AN10545,2403136,2405419,+,687
ChrIII_A_nidulans_FGSC_A4,AN4792,975305,977236,-,15
ChrIII_A_nidulans_FGSC_A4,AN8810,2743226,2745434,-,111
ChrIII_A_nidulans_FGSC_A4,AN4494,1868297,1869753,-,43
ChrIII_A_nidulans_FGSC_A4,AN5076,65193,67344,+,0
ChrIII_A_nidulans_FGSC_A4,AN5004,311914,312957,-,120
ChrIII_A_nidulans_FGSC_A4,AN8689,3118323,3120440,+,121
ChrIII_A_nidulans_FGSC_A4,AN11624,3384124,3384477,+,0
ChrIII_A_nidulans_FGSC_A4,AN4647,1416983,1418154,-,120
ChrIII_A_nidulans_FGSC_A4,AN4656,1388485,1389718,+,0
ChrIII_A_nidulans_FGSC_A4,AN8851,2598102,2600186,+,114
ChrIII_A_nidulans_FGSC_A4,AN11101,3104055,3108044,-,0
ChrIII_A_nidulans_FGSC_A4,AN11439,1856511,1856975,+,121
ChrIII_A_nidulans_FGSC_A4,AN12223,1029088,1030284,+,20
ChrIII_A_nidulans_FGSC_A4,AN4337,2349938,2351079,-,0
ChrIII_A_nidulans_FGSC_A4,AN11099,3399855,3402307,+,139
ChrIII_A_nidulans_FGSC_A4,AN4752,1096782,1098557,-,131
ChrIII_A_nidulans_FGSC_A4,AN8704,3064462,3065722,-,81
ChrIII_A_nidulans_FGSC_A4,AN12284,7394,8548,+,0
ChrIII_A_nidulans_FGSC_A4,AN4467,1959337,1960594,+,0
ChrIII_A_nidulans_FGSC_A4,AN8607,3385064,3385684,+,0
ChrIII_A_nidulans_FGSC_A4,AN8856,2585563,2586631,-,40
ChrIII_A_nidulans_FGSC_A4,AN4806,937531,938455,-,0
ChrIII_A_nidulans_FGSC_A4,AN4552,1679421,1682149,+,55
ChrIII_A_nidulans_FGSC_A4,AN4915,564177,565715,-,118
ChrIII_A_nidulans_FGSC_A4,AN4976,397695,399940,+,526
ChrIII_A_nidulans_FGSC_A4,AN4938,498281,500941,+,370
ChrIII_A_nidulans_FGSC_A4,AN8804,2758027,2759101,+,20
ChrIII_A_nidulans_FGSC_A4,AN9481,2700756,2701974,+,41
ChrIII_A_nidulans_FGSC_A4,AN4487,1885265,1887954,-,240
ChrIII_A_nidulans_FGSC_A4,AN4836,836865,839108,-,318
ChrIII_A_nidulans_FGSC_A4,AN12435,2701885,2704561,-,37
ChrIII_A_nidulans_FGSC_A4,AN5051,151296,152756,-,82
ChrIII_A_nidulans_FGSC_A4,AN8719,3026659,3027614,-,46
ChrIII_A_nidulans_FGSC_A4,AN4719,1191682,1196624,-,598
ChrIII_A_nidulans_FGSC_A4,AN4667,1367732,1370037,-,142
ChrIII_A_nidulans_FGSC_A4,AN4840,820259,824274,-,0
ChrIII_A_nidulans_FGSC_A4,AN5031,231111,232395,+,0
ChrIII_A_nidulans_FGSC_A4,AN4555,1673985,1676501,+,0
ChrIII_A_nidulans_FGSC_A4,AN5047,165236,166227,-,0
ChrIII_A_nidulans_FGSC_A4,AN4706,1222360,1230202,-,144
ChrIII_A_nidulans_FGSC_A4,AN4306,2447183,2450140,-,348
ChrIII_A_nidulans_FGSC_A4,AN8672,3158485,3164153,+,409
ChrIII_A_nidulans_FGSC_A4,AN8763,2892313,2893031,-,108
ChrIII_A_nidulans_FGSC_A4,AN8679,3138225,3139685,+,151
ChrIII_A_nidulans_FGSC_A4,AN4745,1113910,1116578,-,68
ChrIII_A_nidulans_FGSC_A4,AN4507,1829546,1831161,-,0
ChrIII_A_nidulans_FGSC_A4,AN4297,2467409,2468624,-,72
ChrIII_A_nidulans_FGSC_A4,AN4606,1540496,1542414,+,0
ChrIII_A_nidulans_FGSC_A4,AN4409,2131992,2134159,-,586
ChrIII_A_nidulans_FGSC_A4,AN4723,1174695,1177590,+,144
ChrIII_A_nidulans_FGSC_A4,AN11122,2852125,2853336,-,0
ChrIII_A_nidulans_FGSC_A4,AN8633,3310719,3312727,-,49
ChrIII_A_nidulans_FGSC_A4,AN10563,1800858,1803092,+,63
ChrIII_A_nidulans_FGSC_A4,AN4989,358608,359855,-,380
ChrIII_A_nidulans_FGSC_A4,AN10599,852587,853935,+,37
ChrIII_A_nidulans_FGSC_A4,AN10609,669113,671013,+,31
ChrIII_A_nidulans_FGSC_A4,AN8821,2694466,2696648,-,16
ChrIII_A_nidulans_FGSC_A4,AN11772,379989,381919,+,0
ChrIII_A_nidulans_FGSC_A4,AN4980,386536,388560,-,0
ChrIII_A_nidulans_FGSC_A4,AN10581,1211529,1212700,-,128
ChrIII_A_nidulans_FGSC_A4,AN8790,2795818,2797854,+,171
ChrIII_A_nidulans_FGSC_A4,AN11112,2901660,2903234,-,37
ChrIII_A_nidulans_FGSC_A4,AN4480,1910327,1912676,+,177
ChrIII_A_nidulans_FGSC_A4,AN12280,57864,59084,-,0
ChrIII_A_nidulans_FGSC_A4,AN4694,1291278,1294315,-,335
ChrIII_A_nidulans_FGSC_A4,AN5081,47151,48303,-,0
ChrIII_A_nidulans_FGSC_A4,AN4366,2264341,2265588,+,38
ChrIII_A_nidulans_FGSC_A4,AN11232,879927,881650,+,66
ChrIII_A_nidulans_FGSC_A4,AN8581,3459842,3461647,-,0
ChrIII_A_nidulans_FGSC_A4,AN4347,2326818,2327855,-,13
ChrIII_A_nidulans_FGSC_A4,AN10575,1462957,1463937,-,251
ChrIII_A_nidulans_FGSC_A4,AN4838,830513,831845,-,37
ChrIII_A_nidulans_FGSC_A4,AN4330,2368145,2370457,+,2
ChrIII_A_nidulans_FGSC_A4,AN4435,2057572,2061736,-,599
ChrIII_A_nidulans_FGSC_A4,AN5010,292822,294241,+,129
ChrIII_A_nidulans_FGSC_A4,AN4810,920741,922706,+,70
ChrIII_A_nidulans_FGSC_A4,AN11775,299912,301019,+,201
ChrIII_A_nidulans_FGSC_A4,AN5038,199491,200214,+,0
ChrIII_A_nidulans_FGSC_A4,AN8799,2770452,2772053,+,0
ChrIII_A_nidulans_FGSC_A4,AN4531,1742405,1744587,-,0
ChrIII_A_nidulans_FGSC_A4,AN4513,1811659,1814981,-,33
ChrIII_A_nidulans_FGSC_A4,AN8579,3467316,3469752,+,0
ChrIII_A_nidulans_FGSC_A4,AN8754,2916620,2919770,+,271
ChrIII_A_nidulans_FGSC_A4,AN12031,3207009,3207406,-,0
ChrIII_A_nidulans_FGSC_A4,AN4381,2201979,2203014,+,197
ChrIII_A_nidulans_FGSC_A4,AN12153,2333925,2335641,-,0
ChrIII_A_nidulans_FGSC_A4,AN4438,2045369,2047647,+,186
ChrIII_A_nidulans_FGSC_A4,AN4691,1304825,1306464,-,37
ChrIII_A_nidulans_FGSC_A4,AN4909,588241,589291,+,208
ChrIII_A_nidulans_FGSC_A4,AN4474,1931690,1932715,-,43
ChrIII_A_nidulans_FGSC_A4,AN4410,2130371,2131988,-,495
ChrIII_A_nidulans_FGSC_A4,AN8684,3126088,3127425,+,77
ChrIII_A_nidulans_FGSC_A4,AN8788,2799057,2801459,-,0
ChrIII_A_nidulans_FGSC_A4,AN8781,2822764,2823795,-,301
ChrIII_A_nidulans_FGSC_A4,AN4964,436757,437858,-,0
ChrIII_A_nidulans_FGSC_A4,AN4797,959890,961991,-,150
ChrIII_A_nidulans_FGSC_A4,AN4391,2174007,2175671,-,0
ChrIII_A_nidulans_FGSC_A4,AN8868,2550550,2551676,+,222
ChrIII_A_nidulans_FGSC_A4,AN8685,3123827,3125137,-,0
ChrIII_A_nidulans_FGSC_A4,AN8701,3069177,3074011,+,50
ChrIII_A_nidulans_FGSC_A4,AN10602,804447,806179,-,0
ChrIII_A_nidulans_FGSC_A4,AN10628,29490,30992,-,31
ChrIII_A_nidulans_FGSC_A4,AN8649,3259468,3260472,+,180
ChrIII_A_nidulans_FGSC_A4,AN4371,2239147,2240907,-,128
ChrIII_A_nidulans_FGSC_A4,AN4453,2006091,2009612,+,116
ChrIII_A_nidulans_FGSC_A4,AN4496,1862362,1866301,+,402
ChrIII_A_nidulans_FGSC_A4,AN4899,621967,623629,+,147
ChrIII_A_nidulans_FGSC_A4,AN4509,1823870,1826590,-,0
ChrIII_A_nidulans_FGSC_A4,AN4419,2103279,2104524,-,0
ChrIII_A_nidulans_FGSC_A4,AN4644,1422398,1423235,+,0
ChrIII_A_nidulans_FGSC_A4,AN4728,1163978,1167061,+,52
ChrIII_A_nidulans_FGSC_A4,AN4610,1529299,1530122,+,0
ChrIII_A_nidulans_FGSC_A4,AN4823,870786,872290,-,0
ChrIII_A_nidulans_FGSC_A4,AN12241,3019771,3020572,-,0
ChrIII_A_nidulans_FGSC_A4,AN4301,2460352,2461484,+,15
ChrIII_A_nidulans_FGSC_A4,AN8666,3203073,3204385,-,81
ChrIII_A_nidulans_FGSC_A4,AN8659,3229735,3231308,+,94
ChrIII_A_nidulans_FGSC_A4,AN12397,130561,130893,+,0
ChrIII_A_nidulans_FGSC_A4,AN4542,1710964,1713473,-,65
ChrIII_A_nidulans_FGSC_A4,AN4952,464523,469132,+,249
ChrIII_A_nidulans_FGSC_A4,AN8733,2993414,2994534,+,31
